name,album,popularity,artist,release_date,length,album_art,album_type,duration_ms,explicit,preview_url,track_no,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,Song URL,Own_Song?,Length_s,Right_Field_1,id,small_album_art,Right_ActualURL,Artist_Name,Collaborator
I Don't Care,"Best of Burn Series, Vol. 1",15,Burna Boy,4/28/2011,138320,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,138320,TRUE,https://p.scdn.co/mp3-preview/cca1806bdc323a71771394af1ed943e260e6de9f?cid=b50ee957f7824fa5806358e8fe3a1598,2,0.702,0.767,0.353,0,0.443,-14.215,0.0599,77.982,4,0.874,https://open.spotify.com/track/5d1s2mjZU8gYtFqU5rxnSJ,Yes,138.32,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
Ice Cream Man,"Best of Burn Series, Vol. 1",18,Burna Boy,4/28/2011,179986,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,179986,FALSE,https://p.scdn.co/mp3-preview/c5f02409e79866e76e615bbfadb727c0e0c9d346?cid=b50ee957f7824fa5806358e8fe3a1598,8,0.511,0.0582,0.813,0,0.058,-4.009,0.176,95.036,4,0.843,https://open.spotify.com/track/0gLDTHA3dhRKBs0XjFbZVH,Yes,179.986,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
Kung Fu Loving,"Best of Burn Series, Vol. 1",14,Burna Boy,4/28/2011,178653,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,178653,TRUE,https://p.scdn.co/mp3-preview/8a00a726948cc4c6d99e6af53a2f79b3961375cc?cid=b50ee957f7824fa5806358e8fe3a1598,7,0.739,0.0188,0.564,0.0203,0.0697,-12.922,0.0526,117.055,4,0.865,https://open.spotify.com/track/07f9dqiyeoVFXbRKSLVJL4,Yes,178.653,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
Ph - Lagos - London - Paris (feat. P.R.E.),"Best of Burn Series, Vol. 1",14,Burna Boy,4/28/2011,207093,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,207093,TRUE,https://p.scdn.co/mp3-preview/7ad5448cabc96eba3c93ac50abffa7aa1d0e78bd?cid=b50ee957f7824fa5806358e8fe3a1598,9,0.584,0.132,0.664,0,0.0992,-6.2,0.183,136.137,5,0.46,https://open.spotify.com/track/58yrABtHlvQ2Nwk8CO9swi,Yes,207.093,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
Smoke (feat. Onos),"Best of Burn Series, Vol. 1",36,Burna Boy,4/28/2011,288681,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,288681,TRUE,https://p.scdn.co/mp3-preview/04bec5825193eff045f7c3e0af70692597f7ffdd?cid=b50ee957f7824fa5806358e8fe3a1598,4,0.757,0.214,0.399,2.41E-05,0.0934,-10.151,0.0997,76.972,4,0.96,https://open.spotify.com/track/69AFsodbOmgfLE9QWqAiXh,Yes,288.681,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
Summer Time,"Best of Burn Series, Vol. 1",14,Burna Boy,4/28/2011,138066,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,138066,TRUE,https://p.scdn.co/mp3-preview/4e5b092f7801e888263b6715fc4c9d3398555121?cid=b50ee957f7824fa5806358e8fe3a1598,11,0.628,0.155,0.821,0,0.127,-5.252,0.0954,133.29,5,0.671,https://open.spotify.com/track/41UkDPxlfJKIpHUmRjERMM,Yes,138.066,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
Trumpet (feat. Davido),"Best of Burn Series, Vol. 1",31,Burna Boy,4/28/2011,263400,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,263400,FALSE,https://p.scdn.co/mp3-preview/0bc49484ef32bd49c7197a67977df8aacb963173?cid=b50ee957f7824fa5806358e8fe3a1598,10,0.688,0.16,0.862,0,0.168,-7.704,0.314,116.943,4,0.823,https://open.spotify.com/track/7tZkx4KBQfkCURQLE2KFz0,Yes,263.4,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
U Madt,"Best of Burn Series, Vol. 1",12,Burna Boy,4/28/2011,152493,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,152493,TRUE,https://p.scdn.co/mp3-preview/52776f1bff235acaaf0dd02834fdc1fc6228f0b8?cid=b50ee957f7824fa5806358e8fe3a1598,13,0.686,0.013,0.923,0,0.112,-6.67,0.0449,145.019,4,0.872,https://open.spotify.com/track/2kGWcp2krQW6VQEmS05huX,Yes,152.493,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
Wickedest Luv,"Best of Burn Series, Vol. 1",18,Burna Boy,4/28/2011,197573,https://i.scdn.co/image/cd571b6cab9e66620ccdcaacd69f3a888882d56c,album,197573,TRUE,https://p.scdn.co/mp3-preview/cfe351af5c03d51c28d112cd63aecf3f34a84d1a?cid=b50ee957f7824fa5806358e8fe3a1598,15,0.81,0.0202,0.679,0,0.0973,-3.607,0.0752,99.006,4,0.273,https://open.spotify.com/track/4q2jne8HWI8uE07EFZ5yJo,Yes,197.573,5,2uc8L2HBK59Mjns6db5FmT,https://i.scdn.co/image/b10afc4ec0f908773b18c2ca1af8db6fb2d320ca,https://open.spotify.com/album/2uc8L2HBK59Mjns6db5FmT,Burna Boy,None
Little Bit More - Remix,Boomerang,32,Jidenna,11/10/2017,206057,https://i.scdn.co/image/a8b0332f2d4b373e370a2aef3f17d0aa899e07b0,single,206057,FALSE,https://p.scdn.co/mp3-preview/c76c8f80a11bcf664bffe09ec8c245a6f9f52db2?cid=b50ee957f7824fa5806358e8fe3a1598,5,0.749,0.0878,0.744,1.24E-05,0.308,-4.839,0.034,105.016,4,0.632,https://open.spotify.com/track/74UoD2itDLElksjzTFwL5Y,No,206.057,12,1BQhMEiv7bLPI7wLAdHsn9,https://i.scdn.co/image/42d19f1c4eaf275668d3d73f3c8439c0838eec75,https://open.spotify.com/album/1BQhMEiv7bLPI7wLAdHsn9,Burna Boy,Jidenna
Chase,Chase,22,DJ Jimmy Jatt,7/7/2017,203363,https://i.scdn.co/image/7e628aa1b61ed09c9e64d320ac2a570fd6ae9722,single,203363,FALSE,https://p.scdn.co/mp3-preview/d3c3cd6444848debed2e1502526fe707f8bba9de?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.902,0.228,0.729,0,0.408,-5.71,0.145,111.025,4,0.481,https://open.spotify.com/track/00UHAaqlzyxWAIYpPN7ONY,No,203.363,26,22E2vtmL7N1K5mRvPxzJgp,https://i.scdn.co/image/641d0d87e61c2e7174f938e0f5a8803876d3defd,https://open.spotify.com/album/22E2vtmL7N1K5mRvPxzJgp,Burna Boy,DJ Jimmy Jatt
Check and Balance,Check and Balance,22,Burna Boy,3/19/2015,203100,https://i.scdn.co/image/78daa8c1a4e5dd7d724c7283e3952f4c9b097248,single,203100,FALSE,https://p.scdn.co/mp3-preview/8c9054ebb1a02fa3981ee9ccde8226f5a189cee4?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.739,0.26,0.757,0,0.34,-8.014,0.067,104.004,4,0.73,https://open.spotify.com/track/7nfEKyk712BbTfSuiHKPry,Yes,203.1,47,79Eh1sKq84JdncirrTADjj,https://i.scdn.co/image/e0d8f08339e69c72a07958963dfcd3e570bdb41b,https://open.spotify.com/album/79Eh1sKq84JdncirrTADjj,Burna Boy,None
Clean in This B,Clean in This B - Single,2,DJ Dimplez,12/11/2015,246334,https://i.scdn.co/image/7991d03e59539c1ac74138d7bd3e707d835025ec,single,246334,TRUE,https://p.scdn.co/mp3-preview/71923ed6eb9299d9e14a9c00ad54726eab13407a?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.799,0.208,0.799,0,0.155,-4.916,0.079,133.989,4,0.78,https://open.spotify.com/track/59LXkB4kMYGl4lukC0hEvd,No,246.334,13,6fRCd2SAqkDW0zCCGVmDG8,https://i.scdn.co/image/1a45b54f9b3cc72d6a61f03197b21ad3b4e45d94,https://open.spotify.com/album/6fRCd2SAqkDW0zCCGVmDG8,Burna Boy,DJ Dimplez
Good Time (feat. Burna Boy),Common Sense,50,J Hus,5/12/2017,185920,https://i.scdn.co/image/6218a5cd9b6306186b60accc83fe5fbba349f89f,album,185920,FALSE,https://p.scdn.co/mp3-preview/781662cb7d509b8f103b867bc2f6efde19985280?cid=b50ee957f7824fa5806358e8fe3a1598,11,0.786,0.121,0.594,0.000222,0.0994,-6.023,0.0472,109.972,4,0.699,https://open.spotify.com/track/3lUxLfIScfTUkkPqLfiZ5g,No,185.92,31,4OZR6ZIPHLN8fSkx5pdlaQ,https://i.scdn.co/image/6b13484e959e929d977b7523c4a2047c11f5ca6d,https://open.spotify.com/album/4OZR6ZIPHLN8fSkx5pdlaQ,Burna Boy,J Hus
Cotton Candy (feat. Burna Boy),Cotton Candy (feat. Burna Boy),33,LeriQ,7/17/2017,232000,https://i.scdn.co/image/ce5ecff5ab182039f1fb78a45bec62034aca370a,single,232000,TRUE,https://p.scdn.co/mp3-preview/03c4edb0a885f78fe6af3977d7d1992969d7bb41?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.679,0.464,0.43,4.44E-06,0.0885,-14.491,0.244,108.041,4,0.72,https://open.spotify.com/track/1ihbLuQP3REH3LtT6S2AnD,No,232,23,5cxdzvmHmzTRnKZ8pveiHq,https://i.scdn.co/image/6940246d12ab272f6ec7d120868f1dd5ee402ee4,https://open.spotify.com/album/5cxdzvmHmzTRnKZ8pveiHq,Burna Boy,LeriQ
Dangote,Dangote,59,Burna Boy,3/1/2019,225742,https://i.scdn.co/image/801ca1094df05670a4b1e4f79f7a26de1ee1d668,single,225742,FALSE,https://p.scdn.co/mp3-preview/a148bc57a01cc426b63f04e5f2f3fbd223ae004f?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.539,0.505,0.651,1.78E-06,0.0814,-5.017,0.402,67.169,5,0.8,https://open.spotify.com/track/4wPS3JoSOIhb0DhAmc9Wpw,Yes,225.742,12,6k8d119c5n1ni0EjNItAmf,https://i.scdn.co/image/0f1dca0f924cafdac327ef37676edaabe3bf17d6,https://open.spotify.com/album/6k8d119c5n1ni0EjNItAmf,Burna Boy,None
Dangote - Instrumental,Dangote (Instrumental),27,Burna Boy,4/22/2019,246518,https://i.scdn.co/image/1f4df17222f92b4317f0d3a91c371bdde9f6d7c0,single,246518,FALSE,https://p.scdn.co/mp3-preview/895664ed6b41ffcb81d41a292b11bd3781802551?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.685,0.416,0.368,0.852,0.0763,-8.566,0.105,185.934,4,0.666,https://open.spotify.com/track/12v4H7dQEMxgSfO1yt5kPu,Yes,246.518,8,73N3G9Nm6eCrHH3Yva6mi4,https://i.scdn.co/image/17c61f9c7fdd782a1e737b3fed05a8d5500eb612,https://open.spotify.com/album/73N3G9Nm6eCrHH3Yva6mi4,Burna Boy,None
"Hookah (Remix) [feat. Burna Boy, Stonebwoy & Davido]",Dat Way (Playlist of 7 Songs),6,Danagog,5/22/2017,225097,https://i.scdn.co/image/004882c7842ff56ef454ecd06d9c26e7aacf10f8,album,225097,FALSE,https://p.scdn.co/mp3-preview/ccddb1024682a1589b7874c545b0c0adf29022ea?cid=b50ee957f7824fa5806358e8fe3a1598,6,0.856,0.223,0.822,3.07E-06,0.314,-2.415,0.0463,112.972,4,0.891,https://open.spotify.com/track/2eCy5MHGlWLhmzOQDHTa6u,No,225.097,29,6xOB1U0UQzBNcXNUObABOT,https://i.scdn.co/image/4c3e645650ff46f130a4008b51823351f1305755,https://open.spotify.com/album/6xOB1U0UQzBNcXNUObABOT,Burna Boy,Danagog
Deja Vu,Deja Vu,44,Burna Boy,11/6/2017,208875,https://i.scdn.co/image/a5f332dc603473d93255909eecc2903f15b703c7,single,208875,FALSE,https://p.scdn.co/mp3-preview/9e5d2ed3ff821ba48c997f7a2df404fa9a7eb540?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.664,0.0114,0.591,4.62E-06,0.104,-8.082,0.234,67.45,3,0.207,https://open.spotify.com/track/3QjuJWCHmzJi8w3o6AT1Fq,Yes,208.875,30,3u6Y16d0KHXyIdj378tX1w,https://i.scdn.co/image/9407ff3f5db607c51b242820579396ff9ec6467c,https://open.spotify.com/album/3u6Y16d0KHXyIdj378tX1w,Burna Boy,None
Don Gorgon,Don Gorgon,37,Burna Boy,6/30/2014,221675,https://i.scdn.co/image/5af033768caf0b8b73e19bd6095a3e8f34caad35,single,221675,TRUE,https://p.scdn.co/mp3-preview/2d879c2afc67464cd3fb4f63384c7d8307644850?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.518,0.26,0.759,1.56E-06,0.112,-7.649,0.21,99.752,4,0.869,https://open.spotify.com/track/0IqfgUwF2yLEjWt2X73NDc,Yes,221.675,49,2bWq3Vppwa26lGcIZmjvMX,https://i.scdn.co/image/cc5088cd39363a178614f9b6b9eb1e51b87006f2,https://open.spotify.com/album/2bWq3Vppwa26lGcIZmjvMX,Burna Boy,None
Take You Home,Epistles of Mama,22,Stonebwoy,6/27/2018,256026,https://i.scdn.co/image/22802065f9d96cf539ecfaf2ec3757f1d28d794a,album,256026,TRUE,https://p.scdn.co/mp3-preview/989919eb101a39cc7922d86491bd65c92724d41b?cid=b50ee957f7824fa5806358e8fe3a1598,21,0.437,0.409,0.589,0,0.247,-7.142,0.222,72.495,4,0.905,https://open.spotify.com/track/46mVnzfhYb2CGlGrIIqoyU,No,256.026,49,5ePSbAq9HXSsmoWH2tS4g6,https://i.scdn.co/image/3ab14c100295b8d925d3ba0d6ca88d562fbc8cd4,https://open.spotify.com/album/5ePSbAq9HXSsmoWH2tS4g6,Burna Boy,Stonebwoy
"Gimme Dat (feat. Burna Boy, Yung L & Olamide)",Fire of Zamani,39,Ice Prince,10/28/2013,291106,https://i.scdn.co/image/841481fa6838c5912ae83f0493122e916c36c955,album,291106,TRUE,https://p.scdn.co/mp3-preview/bc5cd3ee54a922c36f3313780f285c27772b5b37?cid=b50ee957f7824fa5806358e8fe3a1598,11,0.578,0.0374,0.907,0,0.142,-1.688,0.202,99.274,4,0.687,https://open.spotify.com/track/07sn8nshlcuBVZ45Vqo5rV,No,291.106,31,2T5FkvRTF5GA9iKVD0nm8H,https://i.scdn.co/image/e8f2523133b63efbbbc21061d98e59e9f432b757,https://open.spotify.com/album/2T5FkvRTF5GA9iKVD0nm8H,Burna Boy,Ice Prince
Gba,Gba,40,Burna Boy,11/6/2017,234292,https://i.scdn.co/image/237e1af9f6f6bd4197b28c68651e3025c4174ee3,single,234292,FALSE,https://p.scdn.co/mp3-preview/d10e515433082d700189fdcad49f08bba3a17531?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.853,0.0132,0.855,0.00938,0.0885,-5.621,0.143,104.028,4,0.513,https://open.spotify.com/track/6U7DBIumZknqAZQ7vB3sLc,Yes,234.292,31,5ja8m0QObAPA4m6jtA6rRs,https://i.scdn.co/image/5815027e28de09752176a2b3d6ba6ab3da07b10a,https://open.spotify.com/album/5ja8m0QObAPA4m6jtA6rRs,Burna Boy,None
Gba Gbe E (feat. Burna Boy),Gba Gbe E (feat. Burna Boy),18,DJ Spinall,2/3/2014,225697,https://i.scdn.co/image/b5d421af0091ca61f68938248a24862c522500c7,single,225697,FALSE,https://p.scdn.co/mp3-preview/545aa862f03d4eb378dc45850a146e452a14a5c9?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.556,0.0925,0.928,0,0.0548,-3.63,0.194,114.461,4,0.718,https://open.spotify.com/track/1SWsAS3zNsulR0333IkszB,No,225.697,30,5ds3enfUC4lEvLJFWUPHgW,https://i.scdn.co/image/024c2a073915b1fa76d43a4808c2e85174f387bb,https://open.spotify.com/album/5ds3enfUC4lEvLJFWUPHgW,Burna Boy,DJ Spinall
Gbona,Gbona,63,Burna Boy,9/27/2018,187814,https://i.scdn.co/image/5ae6afcd5b7c954d6e34b195348e11b547ca065d,single,187814,FALSE,https://p.scdn.co/mp3-preview/5865e18e744ce1971ad8d8fae2a90e0b8701716f?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.806,0.564,0.813,0.000141,0.105,-5.868,0.158,93.88,4,0.943,https://open.spotify.com/track/2Q20eWqSnV519ybPThUDWs,Yes,187.814,17,3OJY4Z5s479HvoAlwAOQRn,https://i.scdn.co/image/18003919c1ba24c4c32bfc6e51b57f21fc32c4a4,https://open.spotify.com/album/3OJY4Z5s479HvoAlwAOQRn,Burna Boy,None
Gbona - Instrumental,Gbona (Instrumental),24,Burna Boy,4/20/2019,187299,https://i.scdn.co/image/51035eba975817dcd0f7ad36aa482170076baad0,single,187299,FALSE,https://p.scdn.co/mp3-preview/b69dada3d97ddca174741a69db187cfce7c7a068?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.747,0.0527,0.686,0.407,0.146,-4.629,0.0723,94.033,4,0.534,https://open.spotify.com/track/0bYn6MaieJ9xNHhUGKD7MR,Yes,187.299,9,1stQLsE2nB5r2b7mAmK4kd,https://i.scdn.co/image/36eebee6b9c3bf780f1b3b89a8ef5cbb2ab27291,https://open.spotify.com/album/1stQLsE2nB5r2b7mAmK4kd,Burna Boy,None
Ghetto Love (feat. Burna Boy),Ghetto Love (feat. Burna Boy),13,Au-Pro,7/25/2017,214177,https://i.scdn.co/image/c8a981ad0632dee5da6a211ec00fa506cb3c68c6,single,214177,FALSE,https://p.scdn.co/mp3-preview/5db630a10756fb5eb24b9b579cf2bf41965bf850?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.827,0.3,0.823,7.40E-06,0.0733,-4.608,0.107,101.978,4,0.885,https://open.spotify.com/track/5dJYkPwnADoTZyqhrXEYea,No,214.177,22,5YfpWZOj9Cl6uEdAzeE6gE,https://i.scdn.co/image/2232c221057b3d6ac50ce67bc7110e728002009d,https://open.spotify.com/album/5YfpWZOj9Cl6uEdAzeE6gE,Burna Boy,Au-Pro
Shayo,Greatness,35,DJ Neptune,5/25/2018,185454,https://i.scdn.co/image/27c22025aa89a61f7b723c08723c9a7c2da61503,album,185454,FALSE,https://p.scdn.co/mp3-preview/f9845dc4ccbc959430ae1ab4d56c04014db82e16?cid=b50ee957f7824fa5806358e8fe3a1598,2,0.775,0.217,0.78,2.86E-06,0.193,-3.201,0.0528,109.823,4,0.859,https://open.spotify.com/track/4zForImws1F6dRYdC4XhVx,No,185.454,2,1KkRJ6oUcdRu1WzGLjIuEL,https://i.scdn.co/image/fbb24edb77db1864eea7aca2bef46c20a0978135,https://open.spotify.com/album/1KkRJ6oUcdRu1WzGLjIuEL,Burna Boy,DJ Neptune
Gwarn,Gwarn,49,Juls,10/20/2017,241162,https://i.scdn.co/image/ce8574c3522b0e2e392c501e7bc709139fc8ab68,single,241162,FALSE,https://p.scdn.co/mp3-preview/bb5f1d9b0294adbf4572bb8b8f3e2f771a14c3e9?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.68,0.0409,0.663,0,0.101,-8.026,0.101,98.868,4,0.713,https://open.spotify.com/track/0tyxItDX02rgv4wXimjIoE,No,241.162,14,4u6gpYry8aAkgGqYnoXFwf,https://i.scdn.co/image/88e701ff00c69e3e5df19ca37de0a2f3971889b0,https://open.spotify.com/album/4u6gpYry8aAkgGqYnoXFwf,Burna Boy,Juls
Hallelujah,Hallelujah,48,Burna Boy,2/6/2017,293773,https://i.scdn.co/image/3c458cc17868d4cedddc2591d5d298e59f85050e,single,293773,FALSE,https://p.scdn.co/mp3-preview/f8df0e5eefbb0b1df14c970c88d1c024f0700cde?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.65,0.281,0.575,0,0.0584,-4.491,0.0428,101.93,4,0.763,https://open.spotify.com/track/37Kn41E9SYrzjphkjlkTH1,Yes,293.773,38,3ikjU0avCXSMfLiiqhMqHn,https://i.scdn.co/image/88ac72a1cd49f6c7c724dfabfac317c40c1d00de,https://open.spotify.com/album/3ikjU0avCXSMfLiiqhMqHn,Burna Boy,None
Issa Vibe - Burna Boy & Geko Remix,Issa Vibe (Burna Boy & Geko Remix),37,Kida Kudz,7/6/2018,212400,https://i.scdn.co/image/196413a6d2a0d02a90eac952f8cc3ceda7f17752,single,212400,TRUE,,1,0.801,0.592,0.696,0,0.0982,-6.286,0.0712,99.994,4,0.83,https://open.spotify.com/track/2nOAS2dr1rKoOrw1IEcSuM,No,212.4,48,6b3dMXomA9dpET9Ejl9xnA,https://i.scdn.co/image/171b5a77e528e2c020c2105e6bb6c02eb9fe6102,https://open.spotify.com/album/6b3dMXomA9dpET9Ejl9xnA,Burna Boy,Kida Kudz
Serious,Iyanu,35,DJ Spinall,10/26/2018,217835,https://i.scdn.co/image/cd5636221ae67c77ba06d01a56f0e648c9c4c04e,album,217835,FALSE,https://p.scdn.co/mp3-preview/ec92b1fc0a60816bb088ecdb6cdb74ac1cec5b4a?cid=b50ee957f7824fa5806358e8fe3a1598,3,0.825,0.183,0.682,0.0417,0.097,-5.885,0.043,107.999,4,0.568,https://open.spotify.com/track/1jBWolZUnZ9zlUcgxrg5AF,No,217.835,27,7KHFrc650CEz6pSzLYTCFo,https://i.scdn.co/image/aad0d3dcc667588b24bc579f45982c1a90b256da,https://open.spotify.com/album/7KHFrc650CEz6pSzLYTCFo,Burna Boy,DJ Spinall
Killin Dem,Killin Dem,59,Zlatan,1/3/2019,220884,https://i.scdn.co/image/10bae34b6ba0c8cf8d8617009bf8ecb17d2f56ee,single,220884,TRUE,https://p.scdn.co/mp3-preview/513101851d242982b8b9a3175f1fd56a03c80100?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.876,0.107,0.808,0.00447,0.121,-5.382,0.176,112.923,4,0.745,https://open.spotify.com/track/4cxyQw1AKCVqa9JVSN7njk,No,220.884,14,2Le6W3ospgVmqVJYWVzgXW,https://i.scdn.co/image/4e32ca212725043d68a5b7772f7b82bd5f7d1787,https://open.spotify.com/album/2Le6W3ospgVmqVJYWVzgXW,Burna Boy,Zlatan
Kolo (Remix) [feat. Burna Boy],Kolo (Remix) [feat. Burna Boy],0,Pryse,8/13/2013,247562,https://i.scdn.co/image/fb418b793ada4ac95d3d2c70e2ec62cda1fc2749,single,247562,FALSE,https://p.scdn.co/mp3-preview/eb6fcd1bea1bba6dd7740ab629dc82ee4ef31900?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.65,0.381,0.809,0,0.14,-7.123,0.203,95.984,4,0.576,https://open.spotify.com/track/1FEykdTqSfzSGblPwJLRI8,No,247.562,32,6SDudK37LFlTF6zc7NfCZ8,https://i.scdn.co/image/9cef1e37668b30d21f9a776571fbb12c93205ec1,https://open.spotify.com/album/6SDudK37LFlTF6zc7NfCZ8,Burna Boy,Pryse
"Koma Roll (Remix) [feat. Burnaboy, Madtonictrigga, Phyno, Iyanya & Iceprincezamani]","Koma Roll (Remix) [feat. Burnaboy, Madtonictrigga, Phyno, Iyanya & Iceprincezamani]",14,Tilla,3/1/2016,267253,https://i.scdn.co/image/25e4888ee247f2734c2fec11f89249654a1ee325,single,267253,FALSE,https://p.scdn.co/mp3-preview/b78ec4609256ae8e358250eeb9b5d1f3c10bfbf6?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.614,0.0681,0.979,0.000142,0.0839,-2.29,0.123,123.987,4,0.784,https://open.spotify.com/track/2PuOa1tGrhFQQxDCqKBLUY,No,267.253,12,32aQ30y5HqDz8yo3Ud0m6H,https://i.scdn.co/image/a76b6130a29c2c26dd9859a2fef1b1c512af3a05,https://open.spotify.com/album/32aQ30y5HqDz8yo3Ud0m6H,Burna Boy,Tilla
#YawaDey,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),38,Burna Boy,8/12/2013,237669,https://i.scdn.co/image/c2600bf3bb42bf92d672ab81ffd62bd0a4ddc819,album,237669,FALSE,https://p.scdn.co/mp3-preview/629224d87eee5283d9cfdf986dde1116ec8fc5f6?cid=b50ee957f7824fa5806358e8fe3a1598,8,0.795,0.0111,0.588,0.000197,0.0596,-9.934,0.063,102.996,4,0.713,https://open.spotify.com/track/6koOQ0aF5Ktizwa8qmanQj,Yes,237.669,4,4RsttwlINL1UxDTZL2rQ6I,https://i.scdn.co/image/4a39e265efc8ccb1e5d6a43a8d7dfc232376ecb2,https://open.spotify.com/album/4RsttwlINL1UxDTZL2rQ6I,Burna Boy,None
Abeg Abeg (Remix) [feat. Tuface & Timaya],L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),25,Burna Boy,8/12/2013,212498,https://i.scdn.co/image/c2600bf3bb42bf92d672ab81ffd62bd0a4ddc819,album,212498,FALSE,https://p.scdn.co/mp3-preview/e2e938aaf5e6d586ccf9f228cf1f100324b0b1cb?cid=b50ee957f7824fa5806358e8fe3a1598,4,0.794,0.0387,0.868,0,0.377,-3.637,0.174,103.077,4,0.76,https://open.spotify.com/track/1RkV1sgWgZOllXvsuNFVkw,Yes,212.498,4,4RsttwlINL1UxDTZL2rQ6I,https://i.scdn.co/image/4a39e265efc8ccb1e5d6a43a8d7dfc232376ecb2,https://open.spotify.com/album/4RsttwlINL1UxDTZL2rQ6I,Burna Boy,None
Always Love You,L.I.F.E - Leaving an Impact for Eternity (Deluxe Edition),17,Burna Boy,8/12/2013,263040,https://i.scdn.co/image/c2600bf3bb42bf92d672ab81ffd62bd0a4ddc819,album,263040,FALSE,https://p.scdn.co/mp3-preview/486e4ace8c2875d885e458423e58352bb5dc1fa1?cid=b50ee957f7824fa5806358e8fe3a1598,10,0.655,0.152,0.944,1.29E-05,0.252,-3.3,0.0385,125.001,4,0.723,https://open.spotify.com/track/4bcpH69A1LcmfpljfAownG,Yes,263.04,4,4RsttwlINL1UxDTZL2rQ6I,https://i.scdn.co/image/4a39e265efc8ccb1e5d6a43a8d7dfc232376ecb2,https://open.spotify.com/album/4RsttwlINL1UxDTZL2rQ6I,Burna Boy,None
